,sm,ro,le
0,378.0,0.4144781942320861,0.7310792911356764
1,377.81729911463225,0.3695848378509977,0.9733190690369323
2,377.3362890077443,0.6454825794297465,1.1105823097939325
3,377.10094761852065,0.38842099870802704,2.123601127604886
4,375.5086039922077,0.6495003890155444,1.247959475010973
5,375.2019405281812,1.3657022069296978,0.798979843853876
6,376.4041546773976,0.30599586022509306,0.8758349937396575
7,375.9576408234329,0.4161994771639321,0.905591129999253
8,375.64553201626967,1.8984632076676247,0.8131706175362583
9,377.57018919106577,0.4444719391450949,2.0766230811039272
10,376.09106867081675,2.219952807976151,1.6796028010280977
11,377.5617556618125,0.8821590839803735,2.735862701438636
12,376.0121468763935,2.385026707417952,3.257521897128375
13,376.1488627718472,0.6039487688423053,1.564485205968021
14,375.43963409703684,0.055114273718549066,1.7600173504701573
15,373.75969026284815,2.4935277775310194,0.7744526177487839
16,376.83141186756836,4.250536064407444,0.3768945231351331
17,382.3258627800258,0.40513356371193343,0.7791584804389494
18,382.0008278358749,2.5714633107378613,0.747236951891768
19,384.17323857324527,0.09679383457500769,4.317726418823368
20,379.9562447198469,0.1509770039021507,2.821427149713783
21,377.32038036623095,0.03373494778361499,4.238396204321401
22,373.1277538141259,0.12752087059445402,1.5531181717478946
23,371.7757507917836,3.260782029044555,1.7346886405681097
24,375.43130612217095,1.0378877160162312,3.3083428775042947
25,373.63132422865044,0.013187734933923488,5.048162552635824
26,368.6035955350807,0.14693363346674168,5.164627529694035
27,363.7095175719199,0.22349502314325911,2.039910382700472
28,362.15279550607613,0.7902179031501534,3.1262076772430016
29,360.82223852568296,0.0064685970229432,4.325583740761726
30,356.5119862658983,0.39223844517748685,2.240824695832573
31,355.33421932488824,2.0698722388517967,0.9554753064869013
32,360.19459627954956,0.9075121507175908,1.7914512962345437
33,360.5969717325974,0.0012587106040904542,3.848924641050727
34,356.75105165854256,0.12739810453793532,0.023167669660474552
35,357.07063453434415,0.11543849206246776,0.3176184807339549
36,357.06054982154774,0.6791377728469175,0.3504556586483045
37,358.5199125900525,0.3926789937382455,1.7364303868281405
38,357.7837218094861,0.0012741562899348867,2.8138449081242136
39,354.97319739477194,0.4270063777929917,0.011090788640944534
40,356.175177028338,0.1271046156844825,1.422068704291447
41,355.10117090836206,4.3483449685973436e-14,1.5215756323365597
42,353.5795952760256,0.01953103022819692,1.8287590594814862
43,351.8087196163159,0.04550277518262909,4.24868698251597
