,sm,ro,le
0,189.0,0.0025602769109007006,0.18147360050941264
1,188.8219137925797,5.251610557641647,0.05192601041987664
2,195.81052322451816,7.284602028871753,0.2933058142617379
3,200.98149338138467,0.5401728342936353,0.14463789447197176
4,201.06411225261905,0.5444578024123286,0.33741133404424767
5,200.95322131616248,0.6584362553866332,0.2495394061028399
6,200.981746804673,0.006163519567429584,0.28447607091171584
7,200.69986370719386,0.005289899911875414,0.2701205822253843
8,200.4320534280566,0.029569076877417277,0.27821233310643234
9,200.16721129407276,0.04277162740180187,0.23264392100859016
10,199.95456784066238,2.021900381534445,0.09523654028129837
11,200.83013291884663,-1.1651400397449024e-13,0.1659016660930657
12,200.66423125275352,0.009526705895629716,0.4653145831758874
13,200.203096805182,4.840209656414645,0.41018792742307997
14,202.04606252134428,0.026561797935169263,0.15152638646213765
15,201.90414934994698,0.8971435464356141,0.3170541490179031
16,201.91867565449346,0.015807236279373076,0.21987120205999583
17,201.7046342831541,0.030277700438395953,0.5277146919283343
18,201.18843938378737,-1.181874319163143e-13,0.42340982034649316
19,200.76502956344083,-1.162121826639833e-13,0.4277611345568893
20,200.3372684288839,-1.1424602667593542e-13,0.41808802950419116
21,199.91918039937966,-1.1235252124937219e-13,0.4016197153277168
22,199.5175606840519,-1.1055951706001529e-13,0.41482892438537544
23,199.10273175966645,-1.087338764597869e-13,0.46584439388154064
24,198.63688736578484,-1.0671521190671458e-13,0.4219156570889347
25,198.21497170869586,0.00020791306999744892,0.24328605190860197
26,197.97180776694725,-1.0389003964989571e-13,0.45335611005086207
27,197.51845165689633,-1.0200195636083671e-13,0.4648215441489955
28,197.05363011274727,-1.000973638204923e-13,0.5016531243385957
29,196.5519769884086,-9.807683739828763e-14,0.5297881913035992
30,196.02218879710492,-9.598182322894969e-14,0.5543294255881378
31,195.4678593715167,0.0017953906464883936,0.4698763823963931
32,194.99937407307382,0.18109394255127462,0.05799622575178326
33,195.08792060477077,0.4951892994097976,0.4986963495058621
34,194.98668775585512,1.0904909852477764,0.4282134281437972
35,195.44193604246354,9.373227761180052e-14,0.6982027949900403
36,194.74373324747356,9.108671735200203e-14,0.664037285504381
37,194.07969596196926,8.863146885295171e-14,0.6592664573479124
38,193.42042950462144,8.625134339084022e-14,0.6321255525615314
39,192.78830395205998,8.402191636349183e-14,0.6221185115485466
40,192.16618544051153,8.1877179955142e-14,0.6208375380933878
41,191.54534790241823,7.97847687500805e-14,0.6699138210120988
42,190.8754340814062,7.757957982851048e-14,0.7502061861945477
43,190.12522789521176,7.517355736335992e-14,0.6641492756732839
44,189.46107861953857,0.006062810793018155,0.7052188455388008
45,188.76360933720676,0.029803550008271496,0.5265094539428605
46,188.27722836925562,6.952315826148912e-14,0.9807842684172792
47,187.29644410083844,0.34345159030678163,0.43355969023826646
48,187.3772280602934,1.8133323243878754,0.8909377304518471
49,189.18629000545366,6.879878192066137,0.5607344956148442
50,197.60256031777269,1.9664181927919775,0.7313297640279275
51,198.10436826095278,0.16748555371118495,0.9180255563162053
52,197.2858989809254,1.0104515222570796e-13,1.15998315655259
53,196.12591582437287,0.464802837143844,0.752331698965613
54,195.7118325182634,1.9712538398768278,0.9384580172101699
55,196.2659799611764,0.8886065781249467,1.284502613055441
56,195.61939486999603,0.01183481704007099,1.2736301435395687
57,194.3548046274164,0.0123957171172974,1.3698062058082652
58,192.99563110449083,3.506973486604911,1.131401513280867
59,195.24864910460505,0.06651780283339809,0.9009275182044651
60,194.40032467956718,0.0,1.4085378480528112
61,192.99178683151436,0.0,1.5103668732567088
62,191.48141995825765,0.00013660512352508915,1.5247307299493504
63,189.95683851928476,0.0,1.2732639080937846
64,188.68357461119098,0.0,1.0025064904434846
65,187.68106812074748,0.0,1.4844653019727223
66,186.19660281877475,0.0,1.5073359528448589
67,184.68926686592988,0.0,1.5333678804114041
68,183.1558989855185,0.0,1.222770655215435
69,181.93312833030305,0.0863554479302582,1.1057974908473978
70,181.0130887115254,0.09959342580085187,1.8394449492666294
71,179.40086775645793,0.0,1.6177258563924937
72,177.78314190006543,0.0,1.63412313633132
73,176.14901876373412,0.0,1.4514387585573065
74,174.6975800051768,0.006762555850932181,1.7573289262667378
75,172.96297141705912,0.0,1.6699855831177328
76,171.2929858339414,0.00039257506256631507,1.199228198025403
77,170.09536842745342,0.003127685140710033,1.7724322256505938
78,168.33669104466213,0.07370560329558601,1.3288688080715927
79,167.36645579329496,0.781842434239911,1.4041580162263985
80,169.98360634282864,0.0070097937754017335,1.822681218465513
81,168.19195207058772,0.992969924126558,1.776214930272603
82,171.28750721618854,0.1333522318794702,2.0410572862389538
83,169.79378732807012,0.0,1.9295493575873468
84,167.86423797048278,0.0015726542958849866,1.8584207316060666
85,166.01367915558083,0.0032750436377350874,1.6053718303363793
86,164.4265017086067,0.005800238757936083,0.4345644227832989
87,164.02719768506546,0.0,2.0207972177068427
88,162.00640046735862,0.000824971802352844,1.8720105913400409
89,160.14014051471622,0.05780082573366399,2.0058220440364134
90,158.58197760494613,0.0,2.0878765569475046
91,156.49410104799864,0.0,1.9523327632768783
92,154.54176828472177,0.0,2.082382609632807
93,152.45938567508895,0.0,2.047930089893971
94,150.41145558519497,0.0,1.9845762830892661
95,148.4268793021057,0.0,2.013189909512182
96,146.4136893925935,0.007111172329245476,2.0392748760767723
97,144.4946659941875,0.07230974438798121,1.2349491833069683
98,144.62665846649256,1.361264954810934,0.5367285340326441
99,169.62605897764897,6.984664088566905,0.7669096098903133
100,200.41870927919175,6.947077151284277,2.3963721648262015
101,201.16895996308128,4.288508854817597,1.9617648679194153
102,200.96614484034427,0.06119258977886186,2.236695527512691
103,198.7552468530527,0.0,2.6954501806967786
104,196.05979667235593,0.0008776265316587787,2.867505236229982
105,193.19293420209428,0.003847260275113637,2.7678995322933044
106,190.42868593752587,0.12963759488213275,2.315356756451612
107,188.2672394361921,4.034949743534228,1.6679113070249936
108,192.2336653856329,7.422054799743185,2.932969797916873
109,196.93232978797283,9.53551327515509,1.5425626535646426
110,201.7969688592531,10.539424390265742,2.9515162634051246
111,202.80222720558223,0.39795302206953265,1.650517113635605
112,201.2797796698771,0.0,3.1698372061512754
113,198.10994246372582,0.004063540565740403,2.9994325856270376
114,195.11292385783304,0.002472950610803891,3.4244454300979945
115,191.69045877252424,0.0,3.3759636159869966
116,188.31449515653725,0.0,3.3094778861119027
117,185.00501727042536,0.18731453874857926,3.1538406106037358
118,182.18010942107304,0.0,2.7004647270292197
119,179.47964469404383,0.0,3.1877390451526386
